1	Steve Doocy	You've got some excitement out on your lawn today.
2	Steve Doocy	Hello, Mr. President.
3	Donald Trump	A little excitement.
4	Steve Doocy	What brings you here?
5	Donald Trump	Are we on already?
6	Steve Doocy	We're on.
7	Steve Doocy	We're live.
8	Donald Trump	Wow, wow.
9	Donald Trump	That's good.
10	Steve Doocy	We're actually -- we're on every channel.
11	Donald Trump	We had a very exciting trip over here, I have to say.
12	Steve Doocy	No kidding.
13	Donald Trump	I was good.
14	Donald Trump	It was good.
15	Donald Trump	How are you?
16	Steve Doocy	I'm doing OK.
17	Steve Doocy	I was here for the baseball game.
18	Steve Doocy	How about Steve Scalise last night?
19	Donald Trump	I think he's great.
20	Donald Trump	How about that play?
21	Donald Trump	The first play of the game.
22	Steve Doocy	Unbelievable.
23	Donald Trump	He's a great guy.
24	Donald Trump	Courageous.
25	Steve Doocy	He couldn't...
26	Donald Trump	Courageous.
27	Steve Doocy	Right.
28	Donald Trump	Like you.
29	Steve Doocy	Yes, sure.
30	Steve Doocy	Having you stop by live.
31	Steve Doocy	I got some questions.
32	Donald Trump	I was mugged by the media.
33	Steve Doocy	They've got questions for you.
34	Steve Doocy	I'm hoping I can ask a lot of the questions.
35	Steve Doocy	They've got...
36	Donald Trump	Very nice people.
37	Steve Doocy	You know, the I.G.
38	Steve Doocy	report came out yesterday.
39	Steve Doocy	The FBI looked bad.
40	Donald Trump	Very bad.
41	Steve Doocy	Your FBI.
42	Donald Trump	Well, no.
43	Donald Trump	It was Comey having to do -- talking about Comey, not my FBI.
44	Donald Trump	It was Comey.
45	Donald Trump	The people in the FBI are incredible.
46	Donald Trump	I would bet if you took a poll in the FBI, I would win that poll by more than anybody's ever won a poll.
47	Donald Trump	But the top people were horrible.
48	Donald Trump	You look at what happened: They were plotting against my election.
49	Donald Trump	Probably has never happened like that in terms of intelligence, in terms of anything else.
50	Donald Trump	But they were actually plotting against my election.
51	Steve Doocy	The headline right now...
52	Donald Trump	I'm actually proud, because I beat the Clinton dynasty...
53	Steve Doocy	Right.
54	Donald Trump	...I beat Bush dynasty, and now I guess hopefully I'm in the process of beating very dishonest intelligence.
55	Donald Trump	Because what they did was incredible and a real insult to millions of people that voted in that election on both sides.
56	Steve Doocy	The headline right now from the Wall Street Journal, "DOJ Clinton Report Blasts Comey And Agents But Finds No Bias In Conclusion."
57	Donald Trump	Well, the end result was wrong.
58	Donald Trump	I mean, there was total bias.
59	Donald Trump	I mean, when you look at Peter Strzok and what he said about me, when you look at Comey all his moves.
60	Donald Trump	So I guess -- you know it's interesting it was a pretty good report, and then I say that the I.G.
61	Donald Trump	blew it at the very end with that statement, because when you read the report it was almost like Comey.
62	Donald Trump	He goes point after point about how guilty Hillary is and then he said, "But we're not going to do anything about it."
63	Donald Trump	The report -- the I.G.
64	Donald Trump	report was a horror show.
65	Donald Trump	I thought that one sentence of conclusion was ridiculous.
66	Steve Doocy	What about, apparently, the love birds talking about you, "We will stop it"?
67	Donald Trump	Yeah, they said they will stop me.
68	Donald Trump	While in the meantime the economy hit an all-time high this morning.
69	Donald Trump	Never been better.
70	Donald Trump	Jobless rate the lowest -- the best in 44 years, just came out.
71	Donald Trump	We're going to have some incredible things.
72	Donald Trump	We're just announcing very big tariffs today on China because China has been -- look he's my friend, President Xi.
73	Donald Trump	He's a great man.
74	Donald Trump	He's a wonderful guy.
75	Donald Trump	But at some point we have to straighten it out.
76	Donald Trump	We lost $500 billion in trade deficits last year.
77	Donald Trump	We can't do that.
78	Steve Doocy	Is the new tariff something like 25 percent on...
79	Donald Trump	It's being announced right now as I speak.
80	Steve Doocy	OK. You can announce it.
81	Donald Trump	Maybe you have the first announcement.
82	Donald Trump	You may...
83	Steve Doocy	What do you know about your tariffs?
84	Donald Trump	You might beat the Wall Street Journal, all right.
85	Donald Trump	You just beat the Wall Street Journal by a lot.
86	Donald Trump	Well, we're just going to do $50 billion on $50 billion of high-technology equipment and other things coming into the country, because so much of our secrets -- you know, we have the great brain power in Silicon Valley, and China and others steal those secrets.
87	Donald Trump	And we're going protect those secrets.
88	Donald Trump	Those are crown jewels for this country.
89	Donald Trump	And, you know, you read so much about China, you read so much about other countries, we have the great brainpower right in this country, I'm proud to say.
90	Donald Trump	And you're certainly a member of that group.
91	Steve Doocy	I'm an America.
92	Steve Doocy	What about the fact that there are a lot of people that say, "What's he doing?
93	Steve Doocy	He's going to start a trade war?
94	Steve Doocy	If he slaps 25 percent on $50 billion for China that's going to be bad for Americans"?
95	Donald Trump	No, the trade war was started many years ago by them and the United States lost.
96	Donald Trump	There's no trade war...
97	Steve Doocy	So you're saying we're on the losing end of it?
98	Donald Trump	Well, no.
99	Donald Trump	There is no trade war.
100	Donald Trump	They've taken so much.
101	Donald Trump	So last year $375 billion in trade deficit.
102	Donald Trump	We had a 300 -- with China.
103	Donald Trump	We had overall over $800 billion over a period of years -- each year close to $800 billion in losses on trade.
104	Donald Trump	Not going to happen anymore.
105	Donald Trump	It's not going to happen.
106	Donald Trump	Can't happen.
107	Steve Doocy	A week ago you were up in -- up in Canada and you met with the G-7 people.
108	Donald Trump	I was.
109	Steve Doocy	That didn't end so well.
110	Donald Trump	Oh, it ended well.
111	Donald Trump	For the United States, it ended well.
112	Steve Doocy	Well, the world community thinks the United States is turning our back on them.
113	Donald Trump	No, no.
114	Steve Doocy	But your opinion is that it's you got elected to represent America and America needs help.
115	Donald Trump	We need protection.
116	Donald Trump	Everybody's taking advantage of us.
117	Donald Trump	The European Union made $151 billion on us last year.
118	Donald Trump	The -- if you look at -- I told you about China.
119	Donald Trump	You look at Japan, you look at South Korea, you look at so many -- and we help these countries militarily on top of everything else.
120	Donald Trump	I mean, you know, at what point does it stop?
121	Donald Trump	And when I left China, it was absolutely a fantastic meeting.
122	Donald Trump	We left, we hugged, we kissed.
123	Donald Trump	Everybody was leaving, and then I get onto Air Force One and the prime minister up there, Trudeau, didn't think, I guess, that we have any televisions on Air Force One.
124	Donald Trump	But they have, I think, 21 televisions or some ridiculous number...
125	Steve Doocy	And so, you saw it and you hit the roof.
126	Donald Trump	Well, you have to understand, we're hugging, we're saying goodbye, everybody's happy.
127	Donald Trump	I made changes to the agreement because I wanted it to be much better for the United States.
128	Donald Trump	I made changes.
129	Donald Trump	We're all happy.
130	Donald Trump	And then he got up and started saying that he doesn't want to be pushed around by the United States.
131	Donald Trump	Well, they charge us almost 300 percent on dairy products.
132	Steve Doocy	Right.
133	Donald Trump	So, we can't do that.
134	Steve Doocy	Have you heard from any of the G-7...
135	Donald Trump	Yeah.
136	Donald Trump	They all called me to wish me happy birthday yesterday.
137	Steve Doocy	Really?
138	Steve Doocy	And how was that?
139	Donald Trump	It was very...
140	Steve Doocy	Not your birthday, but the message from the other side.
141	Donald Trump	I took it very well.
142	Steve Doocy	Right.
143	Donald Trump	No, they all called.
144	Donald Trump	I mean, I have great friendships.
145	Donald Trump	The new prime minister of Italy is great.
146	Donald Trump	Got to meet him.
147	Donald Trump	Very -- very strong on immigration...
148	Steve Doocy	Right.
149	Donald Trump	...like I am, by the way.
150	Donald Trump	It seems that strong on immigration wins now.
151	Steve Doocy	Sure.
152	Steve Doocy	But this is...
153	Donald Trump	But the Democrats, by the way, are very weak on immigration.
154	Donald Trump	If you notice when I came over, they were all saying about separating the families and that's a Democrat bill.
155	Donald Trump	That's Democrats wanting to do that, and they could solve it very easily by getting together.
156	Donald Trump	But they think it's a good election point.
157	Donald Trump	I think it's a horrible election point for them.
158	Steve Doocy	Ultimately Congress has got to change the laws...
159	Donald Trump	They got to change the law.
160	Steve Doocy	...but at the same time, Mr. President, people say, "Look, you rip these families apart.
161	Steve Doocy	Even though it is the law, it's heartless."
162	Donald Trump	But that's the law.
163	Donald Trump	And that's what the Democrats gave us.
164	Donald Trump	And we're willing to change it today if they want to get in and negotiate, but the just don't want to negotiate.
165	Donald Trump	They're afraid of -- they're afraid of security for our country.
166	Donald Trump	They're afraid of a wall.
167	Donald Trump	Although I must tell you, most people now really -- they want the wall, they want to stop the drugs, they want to stop a lot of people from coming in that shouldn't be here, like MS-13.
168	Steve Doocy	Right.
169	Steve Doocy	A lot of -- I was up on Capitol Hill yesterday with Steve Scalise.
170	Steve Doocy	They were having a leadership meeting.
171	Steve Doocy	It sounds like they were going to take a vote on a couple of different bills on immigration probably next week.
172	Donald Trump	Yeah.
173	Steve Doocy	One of them the Goodlatte bill, the other is something more moderate.
174	Steve Doocy	Would you sign either one of those?
175	Donald Trump	I'm looking at both of them.
176	Donald Trump	I certainly wouldn't sign the more moderate one.
177	Steve Doocy	What does the bill have to have in it?
178	Donald Trump	I -- I need a bill that gives this country tremendous border security.
179	Donald Trump	I have to have that.
180	Donald Trump	We have to get rid of catch-and-release.
181	Steve Doocy	Got to have the wall?
182	Steve Doocy	Does that mean the wall?
183	Donald Trump	We have to have the wall.
184	Donald Trump	If we don't have the wall, there's no bill.
185	Donald Trump	We have to have catch-and-release.
186	Donald Trump	We catch a criminal, a real criminal, a rough tough criminal, we take his name and then we release him.
187	Donald Trump	And we say, "Please show up to court in a couple of months."
188	Donald Trump	You know what the chances of getting him to court are?
189	Donald Trump	Like zero.
190	Donald Trump	OK.
191	Donald Trump	It's crazy.
192	Donald Trump	Then we have the lottery program, right?
193	Donald Trump	It's called lotter-visery.
194	Steve Doocy	Diversity Lottery Program.
195	Donald Trump	Yes, well, the lottery visa.
196	Steve Doocy	OK. One of the...
197	Donald Trump	OK, whatever.
198	Donald Trump	They have fifty names.
199	Donald Trump	Still -- everyone of them has lottery.
200	Donald Trump	Do you know what lottery is?
201	Donald Trump	That's when you pick names to come into the country.
202	Donald Trump	Well, when a country gives names, they're not giving us their finest.
203	Donald Trump	So we're picking people, it's not good.
204	Donald Trump	We have to end that.
205	Donald Trump	We have to end a couple of them and we are going to be so secure as a country.
206	Donald Trump	Now, with all of that being said, we're doing a great job.
207	Donald Trump	ICE -- we're getting MS-13 out by the thousands.
208	Donald Trump	But we shouldn't have to be going into towns in Long Island and other places and getting them out.
209	Donald Trump	You know, it's almost like we're liberating towns.
210	Donald Trump	It's incredible.
211	Steve Doocy	You mentioned court.
212	Steve Doocy	Regarding a legal proceeding, you got Robert -- the -- the Mueller investigation.
213	Steve Doocy	I know we, kind of, touched on that a little while ago.
214	Steve Doocy	Rudy Giuliani is out this morning.
215	Steve Doocy	He said the investigation should go away.
216	Steve Doocy	Time to fold up the tent.
217	Steve Doocy	Or it's time to investigate the investigators.
218	Steve Doocy	Are you on the same page...
219	Donald Trump	Look, we have 13 angry Democrats.
220	Donald Trump	There are -- I call them 13 angry Democrats, and others worked for Obama for eight years.
221	Donald Trump	I mean, they have no Republicans, you have no -- it's a very unfair situation.
222	Donald Trump	But the I.G.
223	Donald Trump	report totally exonerates -- I mean, if you look at the results and if you look at the head investigator is saying, "We have to stop Trump from becoming president," well, Trump became president and we have the best economy today we've ever had.
224	Steve Doocy	Right.
225	Donald Trump	We have much greater border security than we ever would have had.
226	Steve Doocy	Right.
227	Donald Trump	And when we do it -- when we have the laws changed, it'll be like perfecto.
228	Steve Doocy	Rudy says that you should not talk to a lawyer.
229	Donald Trump	A lot of people say that.
230	Donald Trump	Look...
231	Steve Doocy	Getting the I.G.
232	Steve Doocy	report and stuff that's going on.
233	Donald Trump	They're getting people who say something a little bit off.
234	Donald Trump	Is it a nice day?
235	Donald Trump	Well, you know, no, it's not a great day.
236	Donald Trump	Oops, you lied.
237	Donald Trump	He goes -- you know, got problems.
238	Steve Doocy	What...
239	Donald Trump	People are afraid of that.
240	Donald Trump	And I would like to talk, but it seems to be very biased.
241	Steve Doocy	One of -- some of the texts -- and we're not going to quote them -- were very...
242	Donald Trump	Vicious.
243	Steve Doocy	...vicious regarding people who support you.
244	Donald Trump	Vicious.
245	Donald Trump	I have the greatest supporters in the world.
246	Donald Trump	By the way, they're the smartest.
247	Donald Trump	They're the hardest working.
248	Donald Trump	They pay taxes.
249	Donald Trump	They're incredible.
250	Donald Trump	They're loyal.
251	Donald Trump	I have the bikers.
252	Donald Trump	I have the -- the construction workers.
253	Steve Doocy	Right.
254	Donald Trump	I have them all.
255	Donald Trump	I have -- by the way, I have the FBI.
256	Donald Trump	You go into the FBI and take a poll of the real FBI, not the scum on top, not Comey and that group of people that are total thieves...
257	Steve Doocy	Most of those are gone.
258	Donald Trump	Well, I don't know how Peter Strzok is still working there, to be honest with you, OK.
259	Steve Doocy	He's working in H.R.
260	Steve Doocy	This is...
261	Donald Trump	That's even worse.
262	Steve Doocy	Mr. President, this is your FBI.
263	Donald Trump	I know.
264	Donald Trump	But do you know what I've done?
265	Donald Trump	And you know this.
266	Donald Trump	I've told you this.
267	Donald Trump	I'm so involved.
268	Donald Trump	Great new secretary of state.
269	Steve Doocy	Right.
270	Donald Trump	Just -- I have a fantastic relationship now with North Korea.
271	Donald Trump	You know, there were missiles being thrown about.
272	Steve Doocy	Yeah.
273	Donald Trump	People aren't thinking about it anymore.
274	Donald Trump	I said on the Department of Justice, I would stay uninvolved.
275	Donald Trump	Now, I may get involved at some point if it gets worse.
276	Donald Trump	I say I'm staying uninvolved.
277	Donald Trump	I'm letting this report go through.
278	Donald Trump	I did nothing wrong.
279	Donald Trump	There was no collusion.
280	Donald Trump	There was no obstruction.
281	Donald Trump	There was no one...
282	Steve Doocy	But, Mr. President, I was on Capitol Hill yesterday, and there are a number of congressional Republicans who are -- you know, they're trying to get some documents from your Department of Justice, your FBI.
283	Donald Trump	I tried to stay involved.
284	Donald Trump	I may not stay involved, again -- uninvolved.
285	Donald Trump	Because they have to get the documents.
286	Donald Trump	Look, I think everybody...
287	Steve Doocy	But your FBI is stonewalling.
288	Donald Trump	I think that Road -- Rog...
289	Steve Doocy	Rosenstein.
290	Donald Trump	...Rosenstein thinks that you have to get the documents.
291	Donald Trump	I really believe that.
292	Donald Trump	I saw him yesterday.
293	Donald Trump	He gave me a briefing.
294	Donald Trump	It think that he believes you have to get the documents.
295	Steve Doocy	What did he say regarding the I.G.
296	Steve Doocy	report?
297	Donald Trump	Well, he wasn't thrilled about it.
298	Donald Trump	I mean, you know, you can't be if you're in there now.
299	Donald Trump	But it really was talking about the past.
300	Donald Trump	It's not talking about us.
301	Donald Trump	It's talking about before us.
302	Donald Trump	And it's talking about the election.
303	Donald Trump	What they did during the election was a disgrace.
304	Donald Trump	It's probably never happened in our country before.
305	Donald Trump	And that's just the tip of the iceberg.
306	Donald Trump	What's going to happen when we go further?
307	Donald Trump	And there was total bias.
308	Donald Trump	I mean, total bias.
309	Steve Doocy	From what you've seen so far, should James Comey be locked up?
310	Donald Trump	Well, look, I would never want to get involved in that.
311	Donald Trump	Certainly he -- they just seem like very criminal acts to me.
312	Donald Trump	What he did was criminal.
313	Donald Trump	What he did was a terrible thing to people.
314	Donald Trump	What he did was so bad in terms of our Constitution, in terms of the well-being of our country.
315	Donald Trump	What he did was horrible.
316	Donald Trump	Should he be locked up?
317	Donald Trump	Let somebody make a determination.
318	Donald Trump	Look at all the dishonest things that crooked Hillary did.
319	Donald Trump	Look at -- look at what -- what's gone on.
320	Donald Trump	It's very sad.
321	Steve Doocy	Sounds like he was using a private e-mail, too.
322	Donald Trump	He had a private e-mail.
323	Donald Trump	That was -- of all the things, that wasn't to me maybe the most interesting, but it was probably the funniest.
324	Steve Doocy	Because she got in big trouble for her private e-mail.
325	Steve Doocy	Oh, James Comey's using one, too.
326	Donald Trump	That was a little bit of a surprise, I have to say.
327	Steve Doocy	Yeah.
328	Steve Doocy	From what we've seen, though, regarding the I.G.
329	Steve Doocy	report, it -- it sounds like Comey made some bad judgments but nothing criminal.
330	Donald Trump	Well, if you look at what happened -- and don't forget all of these people like Strzok, what he did was criminal, Strzok and so many others.
331	Donald Trump	McCabe is now...
332	Steve Doocy	Do you mean biased the analysts?
333	Donald Trump	Oh, they all work for Comey.
334	Donald Trump	And Comey knew everything that was going on.
335	Donald Trump	You think McCabe didn't tell him everything?
336	Donald Trump	McCabe told him everything, and McCabe is up for criminal right now.
337	Donald Trump	And most people...
338	Steve Doocy	And now he's suing the Department of Justice.
339	Donald Trump	And he's now suing.
340	Donald Trump	And it's a total mess.
341	Donald Trump	They're all going against each other.
342	Donald Trump	No, I -- I think Comey was the ringleader of this whole, you know, den of thieves.
343	Donald Trump	It was a den of thieves.
344	Steve Doocy	Are you confident that, either through the congressional investigators or the I.G.
345	Steve Doocy	report or new management at the -- at the FBI, things are going to work out..
346	Donald Trump	I think so.
347	Donald Trump	I think so.
348	Steve Doocy	...things are cleaning up and we'll get to the bottom of all that stuff?
349	Donald Trump	I do believe so.
350	Donald Trump	I think its happening.
351	Donald Trump	It's happening slowly, but it's happening.
352	Donald Trump	I think Christopher Wray's a -- very different from Comey.
353	Donald Trump	Which is what you need, you need different.
354	Donald Trump	You need, like, the opposite.
355	Donald Trump	And he's moving step by step.
356	Donald Trump	And you're going to see a whole new, very proud FBI.
357	Donald Trump	I think that the Justice Department will end up being great.
358	Donald Trump	It's all going to happen.
359	Donald Trump	It's all going to work out.
360	Donald Trump	But I tried to stay as much uninvolved as I can.
361	Steve Doocy	You were very involved in going to Singapore, negotiating with Kim Jong-un.
362	Donald Trump	Right.
363	Steve Doocy	When you finally met him and sat across the table from -- you know, we've heard a lot of bad things about little rocket man.
364	Steve Doocy	And suddenly you guys seem to be best friends.
365	Donald Trump	We got along very well.
366	Donald Trump	We had a good chemistry.
367	Donald Trump	I don't know if that's supposed to be popular or politically correct to say.
368	Donald Trump	But we really did.
369	Donald Trump	We had good chemistry.
370	Donald Trump	You haven't had any rockets shot up in the air for seven months.
371	Donald Trump	You haven't had any research.
372	Donald Trump	They just blew up their test site.
373	Donald Trump	They're blowing up their engine test site for ballistic missiles.
374	Donald Trump	He's giving us back our great heroes who died, as you know.
375	Steve Doocy	Right.
376	Donald Trump	We're getting their remains back.
377	Donald Trump	And I've had so many people, so many parents, so many fathers and daughters and sons asking me, "Please, please."
378	Steve Doocy	Right.
379	Donald Trump	This is during the campaign and after.
380	Donald Trump	I say, I don't have exactly a good relationship.
381	Donald Trump	Anyway, during the meeting -- and we really did hit it off.
382	Donald Trump	During the -- you know, good chemistry.
383	Steve Doocy	You -- you have since used some very friendly words regarding him.
384	Steve Doocy	And you're taking some heat for that.
385	Donald Trump	Yes.
386	Donald Trump	I mean, that's what it is.
387	Donald Trump	I take heat.
388	Donald Trump	But what am supposed to do, walk out and say "terrible"?
389	Donald Trump	I mean, I -- I got along with him very well.
390	Donald Trump	We have good chemistry.
391	Donald Trump	I asked him, "The remains; I'd like to get them."
392	Steve Doocy	Right
393	Donald Trump	He said, "Yes, we will do that."
394	Donald Trump	They are already starting to produce the remains of these great young soldiers who were left in North Korea.
395	Steve Doocy	Right.
396	Donald Trump	We're getting the remains, and nobody thought that was possible.
397	Steve Doocy	The way you have described things, it sounds like you feel that he's on the road to denuking.
398	Donald Trump	Oh, absolutely.
399	Donald Trump	It's in the agreement: It says he will denuclearize.
400	Steve Doocy	Right.
401	Steve Doocy	I know it's, kind of, broad...
402	Donald Trump	You know, it's funny -- it's funny when you see the fake news, because -- and you guys aren't fake.
403	Donald Trump	But I signed an agreement where we get everything.
404	Donald Trump	Everything.
405	Donald Trump	But they say "Trump lost because he agreed to meet.
406	Donald Trump	Trump agreed to meet."
407	Steve Doocy	Got the picture.
408	Donald Trump	No, it's a funny thing.
409	Donald Trump	You got to watch CNN.
410	Donald Trump	I mean, what -- what a fraud it is.
411	Donald Trump	They go, "Trump is..."
412	Steve Doocy	They're listening.
413	Steve Doocy	They're right behind you, right there.
414	Donald Trump	That's fine.
415	Donald Trump	Do you hear me?
416	Donald Trump	Trump agreed to meet.
417	Donald Trump	I say I agreed to meet.
418	Donald Trump	Of course you got to agree to meet.
